村里,當選人,落選人,偏藍比率,藍得票數,綠得票數,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
屏東縣潮州鎮四春里,曹啟鴻,周典論,0.29792332268371,373,879,10013,10013020,020,928
屏東縣潮州鎮崙東里,曹啟鴻,周典論,0.36224489795918,355,625,10013,10013020,021,721
屏東縣東港鎮新勝里,曹啟鴻,周典論,0.35609756097561,511,924,10013,10013030,001,639
屏東縣東港鎮頂新里,曹啟鴻,周典論,0.34426229508197,126,240,10013,10013030,002,668
屏東縣東港鎮頂中里,曹啟鴻,周典論,0.33904109589041,99,193,10013,10013030,003,667
屏東縣東港鎮東和里,曹啟鴻,周典論,0.40182648401826,176,262,10013,10013030,004,626
屏東縣東港鎮興台里,曹啟鴻,周典論,0.39316239316239,138,213,10013,10013030,005,641
屏東縣東港鎮興東里,曹啟鴻,周典論,0.37774363476734,1721,2835,10013,10013030,019,643
屏東縣東港鎮興農里,曹啟鴻,周典論,0.35640138408305,206,372,10013,10013030,020,779
屏東縣東港鎮中興里,曹啟鴻,周典論,0.45647558386412,215,256,10013,10013030,006,624
屏東縣東港鎮朝安里,曹啟鴻,周典論,0.33872340425532,398,777,10013,10013030,007,669
屏東縣東港鎮八德里,曹啟鴻,周典論,0.34500875656743,197,374,10013,10013030,008,620
屏東縣東港鎮東隆里,曹啟鴻,周典論,0.35321637426901,302,553,10013,10013030,009,856
屏東縣東港鎮豐漁里,曹啟鴻,周典論,0.30963302752294,135,301,10013,10013030,010,781
屏東縣東港鎮盛漁里,曹啟鴻,周典論,0.32332563510393,280,586,10013,10013030,011,660
屏東縣東港鎮興漁里,曹啟鴻,周典論,0.35927672955975,457,815,10013,10013030,012,780
屏東縣東港鎮鎮海里,曹啟鴻,周典論,0.34689389774601,631,1188,10013,10013030,013,782
屏東縣東港鎮嘉蓮里,曹啟鴻,周典論,0.38704318936877,466,738,10013,10013030,014,640
屏東縣東港鎮南平里,曹啟鴻,周典論,0.42765787370104,535,716,10013,10013030,015,659
屏東縣東港鎮船頭里,曹啟鴻,周典論,0.3921146953405,1094,1696,10013,10013030,016,666
屏東縣東港鎮下廍里,曹啟鴻,周典論,0.31312356101305,408,895,10013,10013030,017,621
屏東縣東港鎮大潭里,曹啟鴻,周典論,0.40515653775322,440,646,10013,10013030,018,622
屏東縣東港鎮興和里,曹啟鴻,周典論,0.3441466854725,244,465,10013,10013030,021,642
屏東縣東港鎮共和里,周典論,曹啟鴻,0.64044943820225,285,160,10013,10013030,022,625
屏東縣東港鎮大鵬里,周典論,曹啟鴻,0.79285714285714,111,29,10013,10013030,023,623
屏東縣恆春鎮城南里,周典論,曹啟鴻,0.51911468812877,258,239,10013,10013040,001,770
屏東縣恆春鎮城北里,曹啟鴻,周典論,0.4639175257732,495,572,10013,10013040,002,7798
屏東縣恆春鎮城西里,曹啟鴻,周典論,0.46236559139785,258,300,10013,10013040,003,769
屏東縣恆春鎮山脚里,曹啟鴻,周典論,0.47899649941657,821,893,10013,10013040,004,751
屏東縣恆春鎮網紗里,曹啟鴻,周典論,0.44319097502015,550,691,10013,10013040,005,772
屏東縣恆春鎮仁壽里,曹啟鴻,周典論,0.45128205128205,176,214,10013,10013040,006,752
屏東縣恆春鎮茄湖里,曹啟鴻,周典論,0.43396226415094,115,150,10013,10013040,007,771
屏東縣恆春鎮頭溝里,曹啟鴻,周典論,0.41869918699187,103,143,10013,10013040,008,775
屏東縣恆春鎮四溝里,曹啟鴻,周典論,0.35756385068762,182,327,10013,10013040,009,754
屏東縣恆春鎮德和里,曹啟鴻,周典論,0.41958041958042,180,249,10013,10013040,010,773
屏東縣恆春鎮龍水里,曹啟鴻,周典論,0.48428835489834,262,279,10013,10013040,011,829
屏東縣恆春鎮山海里,曹啟鴻,周典論,0.39504716981132,335,513,10013,10013040,012,750
屏東縣恆春鎮大光里,曹啟鴻,周典論,0.47287615148414,462,515,10013,10013040,013,749
屏東縣恆春鎮水泉里,周典論,曹啟鴻,0.52773613193403,352,315,10013,10013040,014,753
屏東縣恆春鎮南灣里,周典論,曹啟鴻,0.51515151515152,374,352,10013,10013040,015,755
屏東縣恆春鎮墾丁里,曹啟鴻,周典論,0.4637037037037,313,362,10013,10013040,016,774
屏東縣恆春鎮鵝鑾里,曹啟鴻,周典論,0.49913043478261,287,288,10013,10013040,017,830
屏東縣萬丹鄉香社村,曹啟鴻,周典論,0.46615824594852,489,560,10013,10013050,023,799
屏東縣萬丹鄉新庄村,曹啟鴻,周典論,0.41473684210526,591,834,10013,10013050,022,801
屏東縣萬丹鄉新鐘村,周典論,曹啟鴻,0.51575342465753,753,707,10013,10013050,025,815
屏東縣萬丹鄉水仙村,周典論,曹啟鴻,0.55,220,180,10013,10013050,029,736
屏東縣萬丹鄉興全村,曹啟鴻,周典論,0.43415178571429,389,507,10013,10013050,027,826
屏東縣萬丹鄉興安村,曹啟鴻,周典論,0.33744221879815,219,430,10013,10013050,028,827
屏東縣萬丹鄉甘棠村,周典論,曹啟鴻,0.51102941176471,139,133,10013,10013050,030,841
屏東縣萬丹鄉萬惠村,曹啟鴻,周典論,0.43791946308725,261,335,10013,10013050,002,823
屏東縣萬丹鄉萬全村,曹啟鴻,周典論,0.42796248934356,1004,1342,10013,10013050,003,817
屏東縣萬丹鄉萬後村,曹啟鴻,周典論,0.325,130,270,10013,10013050,004,819
屏東縣萬丹鄉萬安村,曹啟鴻,周典論,0.3825,153,247,10013,10013050,001,818
屏東縣萬丹鄉萬生村,曹啟鴻,周典論,0.43145589798087,406,535,10013,10013050,005,816
屏東縣萬丹鄉寶厝村,曹啟鴻,周典論,0.41439040639574,622,879,10013,10013050,006,805
屏東縣萬丹鄉四維村,曹啟鴻,周典論,0.37147595356551,448,758,10013,10013050,007,840
屏東縣萬丹鄉竹林村,曹啟鴻,周典論,0.44033302497687,476,605,10013,10013050,008,843
屏東縣萬丹鄉水泉村,曹啟鴻,周典論,0.34317343173432,372,712,10013,10013050,021,838
屏東縣萬丹鄉田厝村,曹啟鴻,周典論,0.29955290611028,201,470,10013,10013050,010,842
屏東縣萬丹鄉崙頂村,曹啟鴻,周典論,0.36356073211314,437,765,10013,10013050,011,800
屏東縣萬丹鄉厦北村,曹啟鴻,周典論,0.35008818342152,397,737,10013,10013050,012,807
屏東縣萬丹鄉厦南村,曹啟鴻,周典論,0.39649507119387,362,551,10013,10013050,013,977
屏東縣萬丹鄉後村村,曹啟鴻,周典論,0.40144230769231,334,498,10013,10013050,024,794
屏東縣萬丹鄉灣內村,曹啟鴻,周典論,0.36902286902287,355,607,10013,10013050,026,806
屏東縣萬丹鄉上村村,曹啟鴻,周典論,0.41417910447761,222,314,10013,10013050,014,735
屏東縣萬丹鄉加興村,曹啟鴻,周典論,0.33293697978597,280,561,10013,10013050,015,839
屏東縣萬丹鄉社口村,曹啟鴻,周典論,0.45640473627557,424,505,10013,10013050,016,868
屏東縣萬丹鄉磚寮村,曹啟鴻,周典論,0.43661971830986,279,360,10013,10013050,017,825
屏東縣萬丹鄉社皮村,曹啟鴻,周典論,0.37273443656422,473,796,10013,10013050,018,793
屏東縣萬丹鄉社中村,曹啟鴻,周典論,0.29585253456221,321,764,10013,10013050,020,869
屏東縣萬丹鄉社上村,曹啟鴻,周典論,0.38928939237899,378,593,10013,10013050,019,844
屏東縣萬丹鄉廣安村,曹啟鴻,周典論,0.36712328767123,536,924,10013,10013050,009,824
屏東縣長治鄉進興村,曹啟鴻,周典論,0.33791748526523,516,1011,10013,10013060,001,494
屏東縣長治鄉新潭村,曹啟鴻,周典論,0.40757808499744,796,1157,10013,10013060,002,495
屏東縣長治鄉潭頭村,曹啟鴻,周典論,0.33511586452763,376,746,10013,10013060,003,500
屏東縣長治鄉香楊村,曹啟鴻,周典論,0.37655677655678,514,851,10013,10013060,004,491
屏東縣長治鄉長興村,曹啟鴻,周典論,0.44444444444444,304,380,10013,10013060,005,490
屏東縣長治鄉崙上村,曹啟鴻,周典論,0.32452830188679,344,716,10013,10013060,009,492
屏東縣長治鄉德榮村,曹啟鴻,周典論,0.30103359173127,233,541,10013,10013060,010,499
屏東縣長治鄉德和村,曹啟鴻,周典論,0.28059071729958,133,341,10013,10013060,011,498
屏東縣長治鄉復興村,曹啟鴻,周典論,0.33333333333333,311,622,10013,10013060,008,493
屏東縣長治鄉德成村,曹啟鴻,周典論,0.36734693877551,234,403,10013,10013060,006,6390
屏東縣長治鄉德協村,曹啟鴻,周典論,0.29689608636977,220,521,10013,10013060,007,497
屏東縣長治鄉繁榮村,曹啟鴻,周典論,0.34090909090909,300,580,10013,10013060,014,442
屏東縣長治鄉繁昌村,曹啟鴻,周典論,0.2946273830156,340,814,10013,10013060,013,501
屏東縣長治鄉繁隆村,曹啟鴻,周典論,0.41112618724559,303,434,10013,10013060,015,441
屏東縣長治鄉繁華村,曹啟鴻,周典論,0.28484848484848,423,1062,10013,10013060,012,502
屏東縣長治鄉榮華村,周典論,曹啟鴻,0.76354679802956,310,96,10013,10013060,016,496
屏東縣麟洛鄉新田村,曹啟鴻,周典論,0.30610687022901,401,909,10013,10013070,001,740
屏東縣麟洛鄉麟頂村,曹啟鴻,周典論,0.31622516556291,191,413,10013,10013070,002,742
屏東縣麟洛鄉麟蹄村,曹啟鴻,周典論,0.27570093457944,295,775,10013,10013070,003,743
屏東縣麟洛鄉麟趾村,曹啟鴻,周典論,0.30213567839196,481,1111,10013,10013070,004,741
屏東縣麟洛鄉田中村,曹啟鴻,周典論,0.26773761713521,200,547,10013,10013070,005,737
屏東縣麟洛鄉田心村,曹啟鴻,周典論,0.29739130434783,171,404,10013,10013070,006,738
屏東縣麟洛鄉田道村,曹啟鴻,周典論,0.2972972972973,132,312,10013,10013070,007,739
屏東縣九如鄉九清村,曹啟鴻,周典論,0.28735632183908,325,806,10013,10013080,001,573
屏東縣九如鄉九塊村,曹啟鴻,周典論,0.35192697768763,347,639,10013,10013080,002,574
屏東縣九如鄉九明村,曹啟鴻,周典論,0.30783410138249,334,751,10013,10013080,003,572
屏東縣九如鄉大坵村,曹啟鴻,周典論,0.3225,258,542,10013,10013080,005,578
屏東縣九如鄉玉水村,曹啟鴻,周典論,0.33706606942889,301,592,10013,10013080,004,579
屏東縣九如鄉玉泉村,曹啟鴻,周典論,0.37000973709834,380,647,10013,10013080,011,531
屏東縣九如鄉東寧村,曹啟鴻,周典論,0.31711777615216,867,1867,10013,10013080,010,532
屏東縣九如鄉三塊村,曹啟鴻,周典論,0.26817752596789,284,775,10013,10013080,006,575
屏東縣九如鄉耆老村,曹啟鴻,周典論,0.27831715210356,258,669,10013,10013080,008,535
屏東縣九如鄉後庄村,曹啟鴻,周典論,0.24688473520249,317,967,10013,10013080,007,533
屏東縣九如鄉洽興村,曹啟鴻,周典論,0.35029354207436,358,664,10013,10013080,009,534
屏東縣里港鄉玉田村,曹啟鴻,周典論,0.32168674698795,534,1126,10013,10013090,001,479
屏東縣里港鄉塔樓村,曹啟鴻,周典論,0.22244094488189,226,790,10013,10013090,007,482
屏東縣里港鄉潮厝村,曹啟鴻,周典論,0.28003972194638,282,725,10013,10013090,008,566
屏東縣里港鄉大平村,曹啟鴻,周典論,0.3913612565445,299,465,10013,10013090,002,711
屏東縣里港鄉永春村,曹啟鴻,周典論,0.2887323943662,164,404,10013,10013090,003,713
屏東縣里港鄉春林村,曹啟鴻,周典論,0.28070175438596,224,574,10013,10013090,004,480
屏東縣里港鄉過江村,曹啟鴻,周典論,0.33854166666667,390,762,10013,10013090,005,486
屏東縣里港鄉鐵店村,曹啟鴻,周典論,0.30752212389381,278,626,10013,10013090,006,568
屏東縣里港鄉茄苳村,曹啟鴻,周典論,0.30028063610851,321,748,10013,10013090,009,481
屏東縣里港鄉載興村,曹啟鴻,周典論,0.23893268647665,394,1255,10013,10013090,010,483
屏東縣里港鄉土庫村,周典論,曹啟鴻,0.53673627223511,694,599,10013,10013090,011,710
屏東縣里港鄉三廍村,曹啟鴻,周典論,0.49203688181056,587,606,10013,10013090,012,709
屏東縣里港鄉中和村,曹啟鴻,周典論,0.4263431542461,246,331,10013,10013090,013,712
屏東縣里港鄉瀰力村,周典論,曹啟鴻,0.50310559006211,162,160,10013,10013090,014,567
屏東縣鹽埔鄉鹽北村,周典論,曹啟鴻,0.60287769784173,838,552,10013,10013100,003,852
屏東縣鹽埔鄉鹽中村,周典論,曹啟鴻,0.5399433427762,953,812,10013,10013100,004,851
屏東縣鹽埔鄉鹽南村,周典論,曹啟鴻,0.54114906832298,697,591,10013,10013100,005,853
屏東縣鹽埔鄉仕絨村,周典論,曹啟鴻,0.60171919770774,420,278,10013,10013100,006,745
屏東縣鹽埔鄉高朗村,曹啟鴻,周典論,0.44747474747475,886,1094,10013,10013100,002,847
屏東縣鹽埔鄉振興村,曹啟鴻,周典論,0.48549019607843,619,656,10013,10013100,007,846
屏東縣鹽埔鄉久愛村,周典論,曹啟鴻,0.52932330827068,352,313,10013,10013100,009,744
屏東縣鹽埔鄉新圍村,曹啟鴻,周典論,0.29027576197388,600,1467,10013,10013100,001,850
屏東縣鹽埔鄉新二村,曹啟鴻,周典論,0.41899441340782,975,1352,10013,10013100,011,849
屏東縣鹽埔鄉彭厝村,曹啟鴻,周典論,0.41487839771102,290,409,10013,10013100,012,848
屏東縣鹽埔鄉洛陽村,曹啟鴻,周典論,0.41328413284133,448,636,10013,10013100,010,845
屏東縣鹽埔鄉永隆村,曹啟鴻,周典論,0.28992628992629,118,289,10013,10013100,008,746
屏東縣高樹鄉高樹村,曹啟鴻,周典論,0.28727506426735,447,1109,10013,10013110,001,973
屏東縣高樹鄉長榮村,曹啟鴻,周典論,0.25869120654397,253,725,10013,10013110,002,808
屏東縣高樹鄉東興村,曹啟鴻,周典論,0.25252525252525,150,444,10013,10013110,003,804
屏東縣高樹鄉東振村,曹啟鴻,周典論,0.31468531468531,135,294,10013,10013110,004,803
屏東縣高樹鄉源泉村,曹啟鴻,周典論,0.42,315,435,10013,10013110,005,989
屏東縣高樹鄉建興村,曹啟鴻,周典論,0.22991347342398,186,623,10013,10013110,006,810
屏東縣高樹鄉大埔村,曹啟鴻,周典論,0.34642032332564,150,283,10013,10013110,007,821
屏東縣高樹鄉菜寮村,曹啟鴻,周典論,0.20945945945946,124,468,10013,10013110,008,974
屏東縣高樹鄉司馬村,曹啟鴻,周典論,0.44466019417476,229,286,10013,10013110,009,822
屏東縣高樹鄉舊寮村,曹啟鴻,周典論,0.37278761061947,337,567,10013,10013110,010,871
屏東縣高樹鄉新豐村,曹啟鴻,周典論,0.2995951417004,296,692,10013,10013110,011,976
屏東縣高樹鄉泰山村,曹啟鴻,周典論,0.34044117647059,463,897,10013,10013110,012,811
屏東縣高樹鄉南華村,曹啟鴻,周典論,0.32606324972737,299,618,10013,10013110,013,809
屏東縣高樹鄉廣福村,曹啟鴻,周典論,0.26592797783934,192,530,10013,10013110,014,990
屏東縣高樹鄉廣興村,曹啟鴻,周典論,0.3134328358209,252,552,10013,10013110,015,991
屏東縣高樹鄉舊庄村,曹啟鴻,周典論,0.28005115089514,219,563,10013,10013110,016,870
屏東縣高樹鄉田子村,曹啟鴻,周典論,0.38611449451888,317,504,10013,10013110,017,828
屏東縣高樹鄉鹽樹村,曹啟鴻,周典論,0.35350318471338,333,609,10013,10013110,018,872
屏東縣高樹鄉新南村,曹啟鴻,周典論,0.30434782608696,308,704,10013,10013110,019,975
屏東縣萬巒鄉萬巒村,曹啟鴻,周典論,0.2438739789965,209,648,10013,10013120,001,876
屏東縣萬巒鄉萬全村,曹啟鴻,周典論,0.24151696606786,121,380,10013,10013120,002,988
屏東縣萬巒鄉萬和村,曹啟鴻,周典論,0.271484375,278,746,10013,10013120,003,874
屏東縣萬巒鄉鹿寮村,曹啟鴻,周典論,0.23139158576052,143,475,10013,10013120,004,985
屏東縣萬巒鄉硫黃村,曹啟鴻,周典論,0.21774193548387,81,291,10013,10013120,005,984
屏東縣萬巒鄉泗溝村,曹啟鴻,周典論,0.22967741935484,178,597,10013,10013120,006,983
屏東縣萬巒鄉五溝村,曹啟鴻,周典論,0.31048951048951,222,493,10013,10013120,007,978
屏東縣萬巒鄉成德村,曹啟鴻,周典論,0.32590233545648,307,635,10013,10013120,008,979
屏東縣萬巒鄉赤山村,曹啟鴻,周典論,0.40862422997947,398,576,10013,10013120,010,980
屏東縣萬巒鄉萬金村,曹啟鴻,周典論,0.35196850393701,447,823,10013,10013120,009,875
屏東縣萬巒鄉佳佐村,曹啟鴻,周典論,0.34403669724771,375,715,10013,10013120,011,981
屏東縣萬巒鄉佳和村,曹啟鴻,周典論,0.49184782608696,543,561,10013,10013120,012,982
屏東縣萬巒鄉新厝村,曹啟鴻,周典論,0.28607277289837,228,569,10013,10013120,013,986
屏東縣萬巒鄉新置村,曹啟鴻,周典論,0.3490813648294,266,496,10013,10013120,014,987
屏東縣內埔鄉內埔村,曹啟鴻,周典論,0.34080076263108,715,1383,10013,10013130,001,701
屏東縣內埔鄉內田村,曹啟鴻,周典論,0.36036036036036,640,1136,10013,10013130,002,700
屏東縣內埔鄉興南村,曹啟鴻,周典論,0.24676724137931,229,699,10013,10013130,003,647
屏東縣內埔鄉義亭村,曹啟鴻,周典論,0.28974358974359,113,277,10013,10013130,004,644
屏東縣內埔鄉美和村,曹啟鴻,周典論,0.32507082152975,459,953,10013,10013130,005,617
屏東縣內埔鄉和興村,曹啟鴻,周典論,0.31270358306189,480,1055,10013,10013130,006,705
屏東縣內埔鄉東寧村,曹啟鴻,周典論,0.34824972933959,965,1806,10013,10013130,007,615
屏東縣內埔鄉豐田村,曹啟鴻,周典論,0.33520950594121,536,1063,10013,10013130,008,650
屏東縣內埔鄉振豐村,曹啟鴻,周典論,0.31331592689295,360,789,10013,10013130,009,618
屏東縣內埔鄉富田村,曹啟鴻,周典論,0.27385892116183,330,875,10013,10013130,010,619
屏東縣內埔鄉竹圍村,曹啟鴻,周典論,0.26864147088866,263,716,10013,10013130,011,703
屏東縣內埔鄉東勢村,曹啟鴻,周典論,0.25013082155939,478,1433,10013,10013130,012,614
屏東縣內埔鄉東片村,曹啟鴻,周典論,0.27586206896552,176,462,10013,10013130,013,613
屏東縣內埔鄉上樹村,曹啟鴻,周典論,0.30180806675939,217,502,10013,10013130,014,690
屏東縣內埔鄉老埤村,曹啟鴻,周典論,0.35475051264525,519,944,10013,10013130,015,704
屏東縣內埔鄉中林村,曹啟鴻,周典論,0.28643216080402,285,710,10013,10013130,016,699
屏東縣內埔鄉龍泉村,曹啟鴻,周典論,0.47270391779062,736,821,10013,10013130,017,648
屏東縣內埔鄉龍潭村,周典論,曹啟鴻,0.56889495225102,834,632,10013,10013130,018,649
屏東縣內埔鄉建興村,曹啟鴻,周典論,0.4673721340388,265,302,10013,10013130,019,616
屏東縣內埔鄉大新村,曹啟鴻,周典論,0.37633451957295,423,701,10013,10013130,020,691
屏東縣內埔鄉黎明村,曹啟鴻,周典論,0.30821917808219,450,1010,10013,10013130,021,646
屏東縣內埔鄉隘寮村,曹啟鴻,周典論,0.41542625169147,307,432,10013,10013130,022,645
屏東縣內埔鄉水門村,曹啟鴻,周典論,0.37179487179487,203,343,10013,10013130,023,702
屏東縣竹田鄉竹田村,曹啟鴻,周典論,0.3376264949402,367,720,10013,10013140,001,655
屏東縣竹田鄉竹南村,曹啟鴻,周典論,0.2411575562701,150,472,10013,10013140,002,656
屏東縣竹田鄉糶糴村,曹啟鴻,周典論,0.33699633699634,184,362,10013,10013140,003,628
屏東縣竹田鄉履豐村,曹啟鴻,周典論,0.30701754385965,140,316,10013,10013140,004,665
屏東縣竹田鄉頭崙村,曹啟鴻,周典論,0.30862944162437,304,681,10013,10013140,005,627
屏東縣竹田鄉二崙村,曹啟鴻,周典論,0.3289124668435,248,506,10013,10013140,006,651
屏東縣竹田鄉美崙村,曹啟鴻,周典論,0.28721174004193,137,340,10013,10013140,007,662
屏東縣竹田鄉南勢村,曹啟鴻,周典論,0.21629213483146,77,279,10013,10013140,008,661
屏東縣竹田鄉西勢村,曹啟鴻,周典論,0.32343584305408,610,1276,10013,10013140,009,657
屏東縣竹田鄉福田村,曹啟鴻,周典論,0.26229508196721,96,270,10013,10013140,010,663
屏東縣竹田鄉永豐村,曹啟鴻,周典論,0.30322580645161,141,324,10013,10013140,011,654
屏東縣竹田鄉六巷村,曹啟鴻,周典論,0.36995153473344,229,390,10013,10013140,012,653
屏東縣竹田鄉泗洲村,曹啟鴻,周典論,0.37364130434783,275,461,10013,10013140,013,658
屏東縣竹田鄉大湖村,曹啟鴻,周典論,0.38118214716526,316,513,10013,10013140,014,652
屏東縣竹田鄉鳳明村,曹啟鴻,周典論,0.47192353643967,395,442,10013,10013140,015,664
屏東縣新埤鄉新埤村,曹啟鴻,周典論,0.4251269035533,670,906,10013,10013150,001,885
屏東縣新埤鄉建功村,曹啟鴻,周典論,0.37780401416765,320,527,10013,10013150,002,884
屏東縣新埤鄉打鐵村,曹啟鴻,周典論,0.41890166028097,328,455,10013,10013150,003,873
屏東縣新埤鄉南豐村,曹啟鴻,周典論,0.38275862068966,222,358,10013,10013150,004,883
屏東縣新埤鄉萬隆村,曹啟鴻,周典論,0.45256024096386,601,727,10013,10013150,005,886
屏東縣新埤鄉餉潭村,曹啟鴻,周典論,0.43478260869565,440,572,10013,10013150,007,888
屏東縣新埤鄉箕湖村,周典論,曹啟鴻,0.52217997465146,412,377,10013,10013150,006,887
屏東縣枋寮鄉枋寮村,曹啟鴻,周典論,0.49686323713927,396,401,10013,10013160,001,706
屏東縣枋寮鄉新龍村,周典論,曹啟鴻,0.59928443649374,335,224,10013,10013160,002,612
屏東縣枋寮鄉保生村,曹啟鴻,周典論,0.38571428571429,270,430,10013,10013160,003,609
屏東縣枋寮鄉中寮村,曹啟鴻,周典論,0.4331983805668,214,280,10013,10013160,004,692
屏東縣枋寮鄉安樂村,曹啟鴻,周典論,0.46859504132231,567,643,10013,10013160,005,698
屏東縣枋寮鄉隆山村,曹啟鴻,周典論,0.41036002939015,1117,1605,10013,10013160,006,610
屏東縣枋寮鄉天時村,曹啟鴻,周典論,0.41587516960651,613,861,10013,10013160,007,694
屏東縣枋寮鄉地利村,曹啟鴻,周典論,0.42497904442582,507,686,10013,10013160,008,697
屏東縣枋寮鄉人和村,曹啟鴻,周典論,0.45121152586771,689,838,10013,10013160,009,681
屏東縣枋寮鄉內寮村,曹啟鴻,周典論,0.36179775280899,161,284,10013,10013160,010,693
屏東縣枋寮鄉新開村,周典論,曹啟鴻,0.56227758007117,316,246,10013,10013160,011,611
屏東縣枋寮鄉東海村,曹啟鴻,周典論,0.44490216271885,864,1078,10013,10013160,014,707
屏東縣枋寮鄉大庄村,曹啟鴻,周典論,0.46323529411765,189,219,10013,10013160,015,682
屏東縣枋寮鄉太源村,曹啟鴻,周典論,0.48445171849427,296,315,10013,10013160,012,695
屏東縣枋寮鄉玉泉村,曹啟鴻,周典論,0.43727598566308,122,157,10013,10013160,013,696
屏東縣新園鄉瓦磘村,曹啟鴻,周典論,0.33958020989505,453,881,10013,10013170,001,6195
屏東縣新園鄉仙吉村,曹啟鴻,周典論,0.44749340369393,848,1047,10013,10013170,002,923
屏東縣新園鄉田洋村,曹啟鴻,周典論,0.44563279857398,750,933,10013,10013170,003,934
屏東縣新園鄉港墘村,曹啟鴻,周典論,0.42964071856287,287,381,10013,10013170,004,716
屏東縣新園鄉內庄村,曹啟鴻,周典論,0.42660550458716,279,375,10013,10013170,005,922
屏東縣新園鄉新東村,周典論,曹啟鴻,0.52872896111434,911,812,10013,10013170,006,756
屏東縣新園鄉新園村,曹啟鴻,周典論,0.47218788627936,764,854,10013,10013170,007,757
屏東縣新園鄉港西村,周典論,曹啟鴻,0.52987158012284,949,842,10013,10013170,012,715
屏東縣新園鄉五房村,曹啟鴻,周典論,0.37448559670782,819,1368,10013,10013170,013,921
屏東縣新園鄉烏龍村,曹啟鴻,周典論,0.44270323212537,452,569,10013,10013170,008,714
屏東縣新園鄉興龍村,曹啟鴻,周典論,0.41976013706453,735,1016,10013,10013170,009,758
屏東縣新園鄉中洲村,曹啟鴻,周典論,0.33307573415765,431,863,10013,10013170,010,920
屏東縣新園鄉南龍村,曹啟鴻,周典論,0.34972677595628,384,714,10013,10013170,011,936
屏東縣新園鄉鹽埔村,曹啟鴻,周典論,0.31299816063765,1021,2241,10013,10013170,014,726
屏東縣新園鄉共和村,曹啟鴻,周典論,0.37535171637591,667,1110,10013,10013170,015,935
屏東縣崁頂鄉崁頂村,曹啟鴻,周典論,0.39056831922612,646,1008,10013,10013180,001,858
屏東縣崁頂鄉園寮村,曹啟鴻,周典論,0.35880398671096,432,772,10013,10013180,002,862
屏東縣崁頂鄉力社村,曹啟鴻,周典論,0.30785562632696,290,652,10013,10013180,004,837
屏東縣崁頂鄉圍內村,曹啟鴻,周典論,0.33830275229358,295,577,10013,10013180,003,859
屏東縣崁頂鄉洲子村,曹啟鴻,周典論,0.30985915492958,242,539,10013,10013180,005,855
屏東縣崁頂鄉北勢村,曹啟鴻,周典論,0.28272251308901,324,822,10013,10013180,006,854
屏東縣崁頂鄉越溪村,曹啟鴻,周典論,0.38125,244,396,10013,10013180,007,861
屏東縣崁頂鄉港東村,曹啟鴻,周典論,0.31351733899505,443,970,10013,10013180,008,860
屏東縣林邊鄉林邊村,曹啟鴻,周典論,0.21849593495935,215,769,10013,10013190,001,487
屏東縣林邊鄉光林村,曹啟鴻,周典論,0.29460966542751,317,759,10013,10013190,002,791
屏東縣林邊鄉中林村,曹啟鴻,周典論,0.30215827338129,168,388,10013,10013190,004,783
屏東縣林邊鄉永樂村,曹啟鴻,周典論,0.26833631484794,600,1636,10013,10013190,005,789
屏東縣林邊鄉仁和村,曹啟鴻,周典論,0.21798365122616,240,861,10013,10013190,003,784
屏東縣林邊鄉田厝村,曹啟鴻,周典論,0.31746031746032,200,430,10013,10013190,008,790
屏東縣林邊鄉崎峯村,曹啟鴻,周典論,0.30359520639148,228,523,10013,10013190,007,488
屏東縣林邊鄉水利村,曹啟鴻,周典論,0.35584415584416,411,744,10013,10013190,006,785
屏東縣林邊鄉竹林村,曹啟鴻,周典論,0.46557759626604,798,916,10013,10013190,009,792
屏東縣林邊鄉鎮安村,曹啟鴻,周典論,0.30862533692722,229,513,10013,10013190,010,489
屏東縣南州鄉溪洲村,曹啟鴻,周典論,0.34860736747529,388,725,10013,10013200,001,450
屏東縣南州鄉溪南村,曹啟鴻,周典論,0.37272727272727,246,414,10013,10013200,002,449
屏東縣南州鄉仁里村,曹啟鴻,周典論,0.29129129129129,97,236,10013,10013200,003,444
屏東縣南州鄉溪北村,周典論,曹啟鴻,0.58441558441558,270,192,10013,10013200,004,448
屏東縣南州鄉七塊村,曹啟鴻,周典論,0.36842105263158,266,456,10013,10013200,005,443
屏東縣南州鄉萬華村,曹啟鴻,周典論,0.34343434343434,238,455,10013,10013200,006,451
屏東縣南州鄉米崙村,曹啟鴻,周典論,0.38213762811127,261,422,10013,10013200,007,446
屏東縣南州鄉壽元村,曹啟鴻,周典論,0.24103299856528,168,529,10013,10013200,008,452
屏東縣南州鄉同安村,曹啟鴻,周典論,0.28267973856209,173,439,10013,10013200,009,445
屏東縣南州鄉南安村,曹啟鴻,周典論,0.24228028503563,102,319,10013,10013200,010,447
屏東縣佳冬鄉佳冬村,曹啟鴻,周典論,0.29718456725756,285,674,10013,10013210,001,581
屏東縣佳冬鄉六根村,曹啟鴻,周典論,0.38090128755365,355,577,10013,10013210,002,570
屏東縣佳冬鄉賴家村,曹啟鴻,周典論,0.31354359925788,169,370,10013,10013210,003,671
屏東縣佳冬鄉萬建村,曹啟鴻,周典論,0.29472693032015,313,749,10013,10013210,004,530
